,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,satisfaction,delay
15,16,0,0,0.4447072973303071,1,0.9576343311347933,-0.806624263173659,0.16130017476849517,0.6121500258841643,0.8459664987232046,0.014806567891466728,1.3393088432199074,-0.2580741901386287,1.1505890696793812,1.199244534812203,1.212743590247082,-1.0817612141711521,0.27217258219097334,0.5081059992900481,0.2722416159674334,1.2881049368379653,0,-0.35674160885021977
16,17,1,1,0.5118339403483614,0,-1.1235008011803065,-0.033804693195056426,0.16130017476849517,0.6121500258841643,0.142284500117977,-0.7644864790278295,0.5892058786610122,-0.2580741901386287,0.3879024266465155,0.4483557145678834,-0.3562370556512063,-1.0817612141711521,1.1127302788894708,1.3027666175103296,1.1232626099262748,0.5254162419253208,0,1.3611618892724238
17,18,0,1,-0.5621923479405061,1,0.9576343311347933,-1.103034807102161,-2.0402490713893076,-0.04262591366462638,-1.968761495697706,0.794099614810763,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,1.212743590247082,-1.8458787632077784,-1.4089428112060216,-0.2865546189302333,1.1232626099262748,1.2881049368379653,1,-0.3693732522187686
18,19,1,1,-0.025179203796072358,0,-1.1235008011803065,-0.5513003292946523,0.8951499234877628,-1.3521777927622078,0.8459664987232046,0.794099614810763,-1.6611030150156736,0.48118158224357904,-1.9001575024520818,-1.8043107461650756,-1.9252177015494945,1.210591432938727,-0.568385114507524,-1.0812152371505148,-0.578779377991408,-1.7626498428126132,0,-0.3693732522187686
19,20,1,0,-0.226559132850235,1,0.9576343311347933,-0.8731454413490324,0.16130017476849517,-0.04262591366462638,0.142284500117977,0.014806567891466728,1.3393088432199074,-0.2580741901386287,1.1505890696793812,1.199244534812203,-0.3562370556512063,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,1.2881049368379653,0,-0.3693732522187686
20,21,0,1,-0.6964456339766145,0,-1.1235008011803065,-0.3399977633258192,-2.0402490713893076,-1.3521777927622078,-1.968761495697706,0.014806567891466728,1.3393088432199074,-2.475841507285252,1.1505890696793812,1.199244534812203,-1.9252177015494945,-0.31764366513452574,-0.568385114507524,-0.2865546189302333,0.2722416159674334,1.2881049368379653,1,-0.10410874147924278
21,22,0,0,-1.3677120641571565,1,-1.1235008011803065,-0.9220580723603363,1.6289996722070303,-2.0069537323109987,1.5496484973284324,-1.5437795259471256,-1.6611030150156736,-2.475841507285252,-1.9001575024520818,-1.8043107461650756,-0.3562370556512063,0.44647388390210063,-0.568385114507524,0.5081059992900481,1.1232626099262748,-1.7626498428126132,1,-0.3693732522187686
22,23,0,1,0.8474671554386324,0,-1.1235008011803065,0.11391145245908153,-0.5725495739507724,0.6121500258841643,-0.5613974984872506,0.794099614810763,-0.9110000504567783,-0.9973299625208364,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,-1.0817612141711521,-0.568385114507524,0.5081059992900481,-0.578779377991408,-0.23727245298732386,0,-0.3693732522187686
23,24,0,1,-0.3608124188863434,0,-1.1235008011803065,-0.3605410683505669,-0.5725495739507724,0.6121500258841643,-0.5613974984872506,-0.7644864790278295,-0.16089708589788312,-0.9973299625208364,1.1505890696793812,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,1.1127302788894708,1.3027666175103296,0.2722416159674334,-0.23727245298732386,0,-0.30621503537602435
24,25,0,1,0.3104540112941987,1,-1.1235008011803065,1.2467279866808811,-0.5725495739507724,-0.6974018532134172,1.5496484973284324,-0.7644864790278295,-0.9110000504567783,-0.2580741901386287,-1.137470859419216,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,-1.8758758553707962,-1.4298003719502494,0.5254162419253208,0,-0.19253024505908473
25,26,0,1,0.6460872263844698,1,0.9576343311347933,2.5184563929747843,0.16130017476849517,-0.04262591366462638,0.142284500117977,0.014806567891466728,1.3393088432199074,0.48118158224357904,0.3879024266465155,1.199244534812203,1.212743590247082,0.44647388390210063,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,0.5653683570538462
26,27,0,1,0.3775806543122529,1,-1.1235008011803065,0.268475366454802,1.6289996722070303,0.6121500258841643,0.8459664987232046,0.794099614810763,1.3393088432199074,-0.9973299625208364,-1.137470859419216,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,-0.23727245298732386,1,-0.3693732522187686
27,28,1,1,-0.09230584681412657,1,-1.1235008011803065,-0.6608646227599732,-0.5725495739507724,1.2669259654329552,1.5496484973284324,1.573392661730059,-0.9110000504567783,-0.9973299625208364,-1.137470859419216,-1.053421925920756,-0.3562370556512063,1.210591432938727,-0.568385114507524,0.5081059992900481,0.2722416159674334,-0.9999611478999685,0,-0.35674160885021977
28,29,0,1,1.2502270135469578,0,-1.1235008011803065,-0.43293176224729674,0.16130017476849517,1.2669259654329552,0.8459664987232046,0.014806567891466728,-0.16089708589788312,1.2204373546257867,0.3879024266465155,-1.053421925920756,-1.1407273786003505,0.44647388390210063,-2.249500507904519,1.3027666175103296,-1.4298003719502494,1.2881049368379653,0,0.7295797208449812
29,30,0,1,0.10907408224003606,1,-1.1235008011803065,-0.03184818795460427,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,0.42825326729793783,-1.8458787632077784,0.27217258219097334,-1.0812152371505148,0.2722416159674334,1.2881049368379653,1,-0.3693732522187686
30,31,1,1,1.317353656565012,1,0.9576343311347933,1.234010702617942,-0.5725495739507724,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,-1.6611030150156736,-0.9973299625208364,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,-1.8758758553707962,-1.4298003719502494,-0.23727245298732386,0,-0.30621503537602435
31,32,1,1,0.6460872263844698,1,0.9576343311347933,2.345305679194768,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,-0.16089708589788312,1.2204373546257867,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,1.3027666175103296,1.1232626099262748,1.2881049368379653,1,0.24957727284012501
32,33,0,1,-0.5621923479405061,1,0.9576343311347933,-0.49945294042267013,-0.5725495739507724,-0.04262591366462638,1.5496484973284324,1.573392661730059,-0.9110000504567783,-0.9973299625208364,-1.137470859419216,-1.053421925920756,-1.1407273786003505,0.44647388390210063,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,-0.9999611478999685,0,-0.3693732522187686
33,34,0,1,1.988620086745554,0,-1.1235008011803065,-0.4877139089799572,0.8951499234877628,-1.3521777927622078,0.8459664987232046,0.794099614810763,-0.9110000504567783,-0.2580741901386287,-0.3747842163863503,1.199244534812203,1.212743590247082,0.44647388390210063,1.1127302788894708,0.5081059992900481,1.1232626099262748,-1.7626498428126132,1,-0.33147832211312206
34,35,0,1,0.3775806543122529,1,-1.1235008011803065,-0.18445559670987263,0.16130017476849517,-0.04262591366462638,0.142284500117977,0.014806567891466728,-0.9110000504567783,0.48118158224357904,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,-0.2865546189302333,-0.578779377991408,0.5254162419253208,0,-0.19253024505908473
35,36,1,1,1.8543668007094456,0,-1.1235008011803065,-0.2588027958470546,0.8951499234877628,0.6121500258841643,0.8459664987232046,0.014806567891466728,-0.16089708589788312,0.48118158224357904,-0.3747842163863503,-0.30253310567643626,0.42825326729793783,0.44647388390210063,0.27217258219097334,-0.2865546189302333,0.2722416159674334,-0.23727245298732386,1,-0.33147832211312206
36,37,1,1,0.4447072973303071,0,-1.1235008011803065,1.1127073777099084,0.16130017476849517,1.2669259654329552,0.142284500117977,-0.7644864790278295,0.5892058786610122,-0.2580741901386287,-0.3747842163863503,0.4483557145678834,-0.3562370556512063,-0.31764366513452574,0.27217258219097334,1.3027666175103296,1.1232626099262748,0.5254162419253208,0,-0.3693732522187686
37,38,0,1,1.9214934437274998,0,-1.1235008011803065,-0.905427777816493,0.16130017476849517,1.2669259654329552,0.142284500117977,0.014806567891466728,0.5892058786610122,0.48118158224357904,1.1505890696793812,0.4483557145678834,0.42825326729793783,-0.31764366513452574,0.27217258219097334,1.3027666175103296,0.2722416159674334,-0.23727245298732386,0,-0.3693732522187686
38,39,1,1,-0.9649522060488314,0,-1.1235008011803065,0.2518450719109587,0.8951499234877628,1.2669259654329552,0.8459664987232046,-0.7644864790278295,1.3393088432199074,0.48118158224357904,1.1505890696793812,1.199244534812203,0.42825326729793783,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,1.2881049368379653,1,-0.3693732522187686
39,40,0,1,-1.3677120641571565,0,-1.1235008011803065,-0.40749719412141866,0.16130017476849517,0.6121500258841643,0.8459664987232046,0.014806567891466728,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,-0.31764366513452574,-0.568385114507524,-1.8758758553707962,0.2722416159674334,0.5254162419253208,0,-0.2683201052703778
40,41,0,1,0.9817204414747408,1,0.9576343311347933,2.41965287833195,-0.5725495739507724,-0.6974018532134172,-0.5613974984872506,-0.7644864790278295,0.5892058786610122,-0.2580741901386287,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,0.5254162419253208,0,-0.35674160885021977
41,42,0,0,0.04194743922198185,1,0.9576343311347933,-1.080534996836961,-0.5725495739507724,-0.6974018532134172,-0.5613974984872506,0.794099614810763,-1.6611030150156736,-0.9973299625208364,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,-1.0817612141711521,-0.568385114507524,-1.8758758553707962,0.2722416159674334,-1.7626498428126132,0,0.047470978943343414
42,43,0,1,0.9817204414747408,1,-1.1235008011803065,-0.8408631048815718,0.16130017476849517,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,0.5892058786610122,-0.2580741901386287,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,-1.0812152371505148,-0.578779377991408,-0.23727245298732386,0,-0.09147709811069393
43,44,0,1,0.6460872263844698,1,0.9576343311347933,0.4641258905000179,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,0.5892058786610122,0.48118158224357904,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,0.44647388390210063,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,3.0664337440265186
44,45,1,1,0.04194743922198185,1,0.9576343311347933,0.5316253212956173,0.16130017476849517,-0.04262591366462638,0.142284500117977,0.014806567891466728,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,-0.3693732522187686
45,46,0,1,-0.9649522060488314,1,0.9576343311347933,-0.5669523712182696,0.8951499234877628,0.6121500258841643,0.8459664987232046,0.794099614810763,0.5892058786610122,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,1.210591432938727,1.1127302788894708,1.3027666175103296,0.2722416159674334,0.5254162419253208,1,-0.167266958321987
46,47,1,1,1.048847084492795,0,-1.1235008011803065,-0.9572751666884752,0.16130017476849517,-0.04262591366462638,0.142284500117977,0.794099614810763,-1.6611030150156736,-0.2580741901386287,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,-0.31764366513452574,-0.568385114507524,0.5081059992900481,0.2722416159674334,-1.7626498428126132,0,-0.2809517486389267
47,48,1,1,1.384480299583066,1,0.9576343311347933,-0.27836784825157623,-1.30639932267004,0.6121500258841643,0.8459664987232046,0.794099614810763,-0.9110000504567783,-0.2580741901386287,0.3879024266465155,-1.8043107461650756,-1.9252177015494945,-1.8458787632077784,-2.249500507904519,0.5081059992900481,-2.2808213659090906,-0.9999611478999685,0,-0.07884545474214508
48,49,0,1,-0.8978255630307771,1,0.9576343311347933,0.7419496346442244,0.8951499234877628,0.6121500258841643,0.8459664987232046,0.794099614810763,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,1.212743590247082,0.44647388390210063,-2.249500507904519,0.5081059992900481,-0.578779377991408,0.5254162419253208,1,0.4516835667369066
49,50,1,1,0.6460872263844698,1,0.9576343311347933,0.46901715360114826,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,-0.9110000504567783,1.2204373546257867,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,-0.31884667874457323
50,51,0,1,0.3775806543122529,1,0.9576343311347933,2.294436542943012,0.8951499234877628,0.6121500258841643,0.8459664987232046,0.794099614810763,1.3393088432199074,1.2204373546257867,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,1.2881049368379653,1,-0.3693732522187686
51,52,1,1,-1.6362186362293734,1,0.9576343311347933,2.305197321765499,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,-0.3562370556512063,-0.31764366513452574,1.1127302788894708,1.3027666175103296,1.1232626099262748,0.5254162419253208,1,-0.3693732522187686
52,53,0,1,1.4516069426011202,1,0.9576343311347933,1.2770538179078896,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,1.3393088432199074,-0.2580741901386287,1.1505890696793812,0.4483557145678834,0.42825326729793783,0.44647388390210063,1.1127302788894708,-0.2865546189302333,0.2722416159674334,-1.7626498428126132,1,-0.34410996548167094
53,54,1,0,0.3104540112941987,1,0.9576343311347933,-0.8819497149310671,0.16130017476849517,-0.6974018532134172,-0.5613974984872506,0.014806567891466728,-0.9110000504567783,-0.2580741901386287,-1.137470859419216,-1.053421925920756,0.42825326729793783,-0.31764366513452574,1.1127302788894708,0.5081059992900481,1.1232626099262748,-0.9999611478999685,0,0.034839335574794565
54,55,0,0,-1.3005854211391024,1,-1.1235008011803065,-0.7978199895916243,0.8951499234877628,-0.04262591366462638,0.8459664987232046,0.014806567891466728,-0.9110000504567783,0.48118158224357904,-0.3747842163863503,-1.053421925920756,0.42825326729793783,1.210591432938727,0.27217258219097334,-0.2865546189302333,0.2722416159674334,-0.9999611478999685,0,-0.12937202821634047
55,56,0,1,-1.0320788490668855,1,0.9576343311347933,1.390531121854115,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,-1.0817612141711521,-0.568385114507524,-1.8758758553707962,-1.4298003719502494,0.5254162419253208,1,-0.30621503537602435
56,57,1,1,0.4447072973303071,1,0.9576343311347933,-0.5943434445845998,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,0.5892058786610122,0.48118158224357904,-0.3747842163863503,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-1.0812152371505148,0.2722416159674334,1.2881049368379653,1,-0.3693732522187686
57,58,1,1,-1.3677120641571565,0,0.9576343311347933,-0.04260896677709114,-1.30639932267004,0.6121500258841643,-1.2650794970924784,-0.7644864790278295,-0.9110000504567783,-1.7365857349030442,-1.137470859419216,-1.053421925920756,-0.3562370556512063,-1.0817612141711521,0.27217258219097334,-0.2865546189302333,0.2722416159674334,-0.9999611478999685,0,0.31273548968286924
58,59,1,1,-0.9649522060488314,1,0.9576343311347933,0.20586719876033296,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,1.212743590247082,1.210591432938727,1.1127302788894708,1.3027666175103296,0.2722416159674334,0.5254162419253208,1,1.6769529734861452
59,60,0,0,-0.8978255630307771,1,-1.1235008011803065,-0.8203197998568241,-0.5725495739507724,-2.0069537323109987,-0.5613974984872506,0.794099614810763,-0.16089708589788312,-0.9973299625208364,-1.9001575024520818,-0.30253310567643626,1.212743590247082,0.44647388390210063,-0.568385114507524,1.3027666175103296,-0.578779377991408,-0.23727245298732386,0,-0.35674160885021977
60,61,0,1,1.652986871655283,0,-0.08293323502275661,-0.62173451795093,-0.5725495739507724,0.6121500258841643,-0.5613974984872506,0.794099614810763,1.3393088432199074,-0.2580741901386287,0.3879024266465155,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,0.5254162419253208,0,-0.3693732522187686
61,62,0,1,1.1831003705289034,1,0.9576343311347933,1.1890110820875426,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,0.5892058786610122,1.2204373546257867,1.1505890696793812,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,1.3027666175103296,-0.578779377991408,0.5254162419253208,1,-0.3693732522187686
62,63,0,1,-0.9649522060488314,1,-1.1235008011803065,-0.40358418364051435,0.8951499234877628,-0.04262591366462638,0.142284500117977,0.014806567891466728,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,-1.9252177015494945,-1.0817612141711521,0.27217258219097334,-1.8758758553707962,0.2722416159674334,0.5254162419253208,1,-0.3693732522187686
63,64,1,1,1.8543668007094456,0,-1.1235008011803065,-1.0961870387605783,0.8951499234877628,0.6121500258841643,0.8459664987232046,0.014806567891466728,-1.6611030150156736,0.48118158224357904,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,-0.31764366513452574,-0.568385114507524,-0.2865546189302333,0.2722416159674334,-1.7626498428126132,0,-0.3693732522187686
64,65,0,1,-1.0320788490668855,0,-0.08293323502275661,-0.5757566448003043,-0.5725495739507724,0.6121500258841643,-0.5613974984872506,-0.7644864790278295,-0.16089708589788312,-0.9973299625208364,-0.3747842163863503,-0.30253310567643626,1.212743590247082,1.210591432938727,0.27217258219097334,-0.2865546189302333,0.2722416159674334,-0.23727245298732386,0,-0.3693732522187686
65,66,0,1,0.9145937984566866,0,-1.1235008011803065,-0.21967269103801149,-0.5725495739507724,1.2669259654329552,0.142284500117977,-0.7644864790278295,0.5892058786610122,1.2204373546257867,0.3879024266465155,-1.053421925920756,-1.1407273786003505,-0.31764366513452574,-1.4089428112060216,1.3027666175103296,-1.4298003719502494,1.2881049368379653,0,0.7043164341078836
66,67,1,1,-1.770471922265482,0,-1.1235008011803065,-0.21967269103801149,-0.5725495739507724,1.2669259654329552,-0.5613974984872506,0.794099614810763,-0.9110000504567783,-0.9973299625208364,-0.3747842163863503,-1.053421925920756,0.42825326729793783,0.44647388390210063,1.1127302788894708,-0.2865546189302333,0.2722416159674334,-0.9999611478999685,0,-0.35674160885021977
67,68,1,1,-0.09230584681412657,1,0.9576343311347933,-0.10619538709178629,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,-1.9252177015494945,1.210591432938727,-2.249500507904519,0.5081059992900481,-0.578779377991408,0.5254162419253208,1,6.312766089743573
68,69,1,1,1.384480299583066,1,0.9576343311347933,2.599651360453549,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,-0.9110000504567783,0.48118158224357904,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,-0.2865546189302333,1.1232626099262748,1.2881049368379653,1,-0.3693732522187686
69,70,0,1,0.3104540112941987,1,-1.1235008011803065,-0.4632575934743052,0.8951499234877628,1.2669259654329552,1.5496484973284324,1.573392661730059,-0.16089708589788312,-0.2580741901386287,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-1.0812152371505148,0.2722416159674334,-0.23727245298732386,0,-0.20516188842763358
70,71,1,1,0.4447072973303071,0,-1.1235008011803065,-0.7410813376185117,-1.30639932267004,-0.04262591366462638,-1.2650794970924784,-1.5437795259471256,0.5892058786610122,-1.7365857349030442,0.3879024266465155,0.4483557145678834,-0.3562370556512063,-1.8458787632077784,-1.4089428112060216,-1.0812152371505148,-2.2808213659090906,0.5254162419253208,0,-0.12937202821634047
71,72,1,0,1.5187335856191746,1,0.9576343311347933,-0.9318405985625972,0.16130017476849517,-0.04262591366462638,0.142284500117977,-0.7644864790278295,-1.6611030150156736,-0.2580741901386287,-1.9001575024520818,-1.8043107461650756,-0.3562370556512063,0.44647388390210063,0.27217258219097334,0.5081059992900481,1.1232626099262748,-1.7626498428126132,0,-0.3693732522187686
72,73,1,1,-0.8978255630307771,0,-1.1235008011803065,-0.3536933000089843,0.16130017476849517,0.6121500258841643,-0.5613974984872506,-1.5437795259471256,-0.16089708589788312,-0.9973299625208364,-0.3747842163863503,-0.30253310567643626,1.212743590247082,-1.0817612141711521,0.27217258219097334,-1.0812152371505148,-2.2808213659090906,-0.23727245298732386,0,-0.02831888126794968
73,74,0,0,-0.8978255630307771,1,0.9576343311347933,-0.7704289162252941,-2.0402490713893076,-2.0069537323109987,-1.968761495697706,0.014806567891466728,-0.9110000504567783,-2.475841507285252,-1.137470859419216,-1.053421925920756,1.212743590247082,1.210591432938727,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,-0.9999611478999685,1,-0.35674160885021977
74,75,0,1,-0.226559132850235,1,0.9576343311347933,-0.8379283470208935,1.6289996722070303,1.2669259654329552,1.5496484973284324,1.573392661730059,0.5892058786610122,0.48118158224357904,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,1.3027666175103296,1.1232626099262748,-0.23727245298732386,1,0.24957727284012501
75,76,1,1,0.713213869402524,1,0.9576343311347933,-0.5708653816991739,-1.30639932267004,-1.3521777927622078,-1.2650794970924784,-1.5437795259471256,1.3393088432199074,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,-0.23727245298732386,1,0.8180012244248233
